algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dpoinv,trmm,12000,500,23068672,2801000,276,15104500,4162027444,484429941,1544876760,444043,
dpoinv,potrf,12000,600,23068672,1200000,20,982156,491997088,33512501,206959750,167926,
dpoinv,trsm,12000,600,23068672,1200000,570,53420494,31047737695,4461528779,14638495394,7394930,
dpoinv,syrk,12000,600,23068672,1200000,380,25139028,10461388087,645112248,3324961151,1343255,
dpoinv,gemm,12000,600,23068672,1200000,3420,540775215,170068091253,9040817916,52188168071,15316385,
dpoinv,trtri,12000,600,23068672,1200000,20,1058503,524670997,88210878,255104361,228671,
dpoinv,lauum,12000,600,23068672,1200000,20,497470,213358484,24022942,81298144,99439,
dpoinv,trmm,12000,600,23068672,1200000,190,15737644,4853782986,324008251,1552598377,378897,
dpoinv,potrf,12000,600,23068672,2801000,20,908528,491997164,42981983,216807992,166715,
dpoinv,trsm,12000,600,23068672,2801000,570,52513145,31047734638,5250574254,15423576437,7415508,
dpoinv,syrk,12000,600,23068672,2801000,380,24749829,10461388582,925994119,3610524278,1368166,
dpoinv,gemm,12000,600,23068672,2801000,3420,512824543,170068094792,12938328961,56160627232,15315113,
dpoinv,trtri,12000,600,23068672,2801000,20,1061052,524670801,101823593,268789507,227661,
dpoinv,lauum,12000,600,23068672,2801000,20,492299,213358650,42328928,100330498,96972,
dpoinv,trmm,12000,600,23068672,2801000,190,15515612,4853783356,507914353,1741094891,376566,
dpoinv,potrf,12000,700,23068672,1200000,18,1077610,615787860,48690244,259745599,204148,
dpoinv,trsm,12000,700,23068672,1200000,459,56647766,33713862822,4915384224,15800771517,7684866,
dpoinv,syrk,12000,700,23068672,1200000,306,25878730,11822850430,789629226,3801798020,698265,
dpoinv,gemm,12000,700,23068672,1200000,2448,493213654,165662400666,8644102686,50539336955,3416377,
dpoinv,trtri,12000,700,23068672,1200000,18,1334206,644119172,117341484,320730954,271473,
dpoinv,lauum,12000,700,23068672,1200000,18,468944,278068971,25669236,99602855,111953,
dpoinv,trmm,12000,700,23068672,1200000,153,16115022,5484417831,348118085,1737717262,565379,
dpoinv,potrf,12000,700,23068672,2801000,18,1007079,615787738,58634119,270033964,203987,
dpoinv,trsm,12000,700,23068672,2801000,459,55572165,33713860751,5681077018,16529838311,7743238,
dpoinv,syrk,12000,700,23068672,2801000,306,25339521,11822841158,1119651321,4135931150,713307,
dpoinv,gemm,12000,700,23068672,2801000,2448,477658833,165662394191,12009434994,53926323498,3427138,
dpoinv,trtri,12000,700,23068672,2801000,18,1304807,644119641,133845279,339216429,357289,
dpoinv,lauum,12000,700,23068672,2801000,18,440000,278068989,40432369,114932596,110288,
dpoinv,trmm,12000,700,23068672,2801000,153,16274589,5484417857,520166562,1912380607,559812,
dpoinv,potrf,12000,800,23068672,1200000,15,1313407,721303943,53270290,301059171,186287,
dpoinv,trsm,12000,800,23068672,1200000,315,60145632,35789879763,5158314794,16570801200,7304585,
dpoinv,syrk,12000,800,23068672,1200000,210,31901510,13323718126,797140195,4188252714,813167,
dpoinv,gemm,12000,800,23068672,1200000,1365,463246334,159710898202,7883452233,48222775284,2757771,
dpoinv,trtri,12000,800,23068672,1200000,15,1681110,772069509,146811228,391666643,398013,
dpoinv,lauum,12000,800,23068672,1200000,15,461619,351870824,24923131,117054812,88161,
dpoinv,trmm,12000,800,23068672,1200000,105,18027288,6272748163,393571879,1981189061,370006,
dpoinv,potrf,12000,800,23068672,2801000,15,1265002,721303889,65641540,313470450,188769,
dpoinv,trsm,12000,800,23068672,2801000,315,57867476,35789877011,5879562430,17293167734,7337050,
dpoinv,syrk,12000,800,23068672,2801000,210,30608157,13323718080,1184113152,4580870320,794804,
dpoinv,gemm,12000,800,23068672,2801000,1365,440551564,159710889235,11257431553,51648600574,2822895,
dpoinv,trtri,12000,800,23068672,2801000,15,1669856,772069295,172404666,415231009,283482,
dpoinv,lauum,12000,800,23068672,2801000,15,461703,351870449,35930641,128568585,87755,
dpoinv,trmm,12000,800,23068672,2801000,105,17984955,6272747894,617407835,2211143917,373397,
dpoinv,potrf,12000,900,23068672,1200000,14,1415045,853035734,71498634,364109562,293267,
dpoinv,trsm,12000,900,23068672,1200000,273,62593429,37173397802,4964051684,16647022809,7845177,
dpoinv,syrk,12000,900,23068672,1200000,182,34628098,14459206081,886217715,4570163567,1291769,
dpoinv,gemm,12000,900,23068672,1200000,1092,434665170,155612323109,7496733863,46786133303,2600483,
dpoinv,trtri,12000,900,23068672,1200000,14,1808424,832594812,145564793,401617384,297842,
dpoinv,lauum,12000,900,23068672,1200000,14,564509,427723505,32871265,145242267,135357,
dpoinv,trmm,12000,900,23068672,1200000,91,17668003,6717138819,398202184,2095913055,347696,
dpoinv,potrf,12000,900,23068672,2801000,14,1390273,853035322,83712248,375414888,239883,
dpoinv,trsm,12000,900,23068672,2801000,273,61232545,37173394668,5668686052,17325012384,7329290,
dpoinv,syrk,12000,900,23068672,2801000,182,34268515,14459204026,1289638403,4978166822,1282157,
dpoinv,gemm,12000,900,23068672,2801000,1092,420260512,155612315676,10400045521,49709166950,2476188,
dpoinv,trtri,12000,900,23068672,2801000,14,1766788,832594441,171786543,427613392,298457,
dpoinv,lauum,12000,900,23068672,2801000,14,580700,427723187,49247046,162200726,136291,
dpoinv,trmm,12000,900,23068672,2801000,91,17340569,6717138442,601457877,2302577196,351403,
dpoinv,potrf,12000,1000,23068672,1200000,12,1622499,1034090243,89769453,437028460,295155,
dpoinv,trsm,12000,1000,23068672,1200000,198,69580760,39227920221,4970645726,17193334972,8357379,
dpoinv,syrk,12000,1000,23068672,1200000,132,39690792,16002449590,913573861,4981477170,1361350,
dpoinv,gemm,12000,1000,23068672,1200000,660,412153249,149995065596,7094441186,45032351029,8596968,
dpoinv,trtri,12000,1000,23068672,1200000,12,2181305,967595488,164832100,459906552,381055,
dpoinv,lauum,12000,1000,23068672,1200000,12,810606,528443368,40411324,178711443,174025,
dpoinv,trmm,12000,1000,23068672,1200000,66,18718526,7596092433,433920300,2352488073,343641,
dpoinv,potrf,12000,1000,23068672,2801000,12,1551391,1034090281,103661898,450763505,286054,
dpoinv,trsm,12000,1000,23068672,2801000,198,67023266,39227917782,5717613506,17902383599,7220879,
dpoinv,syrk,12000,1000,23068672,2801000,132,38419260,16002448588,1348812538,5421953831,1380656,
dpoinv,gemm,12000,1000,23068672,2801000,660,389908611,149995059784,9667656114,47635594181,8737295,
dpoinv,trtri,12000,1000,23068672,2801000,12,2134104,967595627,195074340,488659844,324300,
dpoinv,lauum,12000,1000,23068672,2801000,12,770345,528443345,61627181,200429963,173297,
dpoinv,trmm,12000,1000,23068672,2801000,66,18638092,7596092057,639545742,2561500077,346880,
dpoinv,potrf,12000,1100,23068672,1200000,11,1769540,1190600577,110323779,511620854,314008,
dpoinv,trsm,12000,1100,23068672,1200000,165,72938925,41416890963,5246415431,17999390107,7295813,
dpoinv,syrk,12000,1100,23068672,1200000,110,43804183,17176417784,978036197,5329068855,765866,
dpoinv,gemm,12000,1100,23068672,1200000,495,391578831,145830712640,6667081026,43432799880,2483459,
dpoinv,trtri,12000,1100,23068672,1200000,11,2329843,1111146106,194366686,531441649,447244,
dpoinv,lauum,12000,1100,23068672,1200000,11,1026029,617450394,45579601,205593646,135762,
dpoinv,trmm,12000,1100,23068672,1200000,55,19153862,8138292836,452970445,2507000095,346925,
dpoinv,potrf,12000,1100,23068672,2801000,11,1691063,1190600440,125291280,526479115,312568,
dpoinv,trsm,12000,1100,23068672,2801000,165,70067974,41416888062,5922628428,18673502295,7334502,
