algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dcesca,plssq,12000,800,31457280,1200000,210,3470,5459160,534736,1997624,458,
dcesca,plssq2,12000,800,31457280,1200000,15,29,137715,135321,178603,24,
dcesca,laset,12000,800,31457280,2301000,915,1251,9863278,247507,4521474,1513,
dcesca,gesum,12000,800,31457280,2301000,225,1801148,722610482,392939167,540356238,181351,
dcesca,gessq,12000,800,31457280,2301000,225,199456,2451332593,672437358,1323161999,181006,
dcesca,geadd,12000,800,31457280,2301000,210,4028,3287130,448730,1273348,228,
dcesca,cesca,12000,800,31457280,2301000,225,755036,3316801895,1431179398,2083321123,180879,
dcesca,plssq,12000,800,31457280,2301000,210,4561,5459161,844057,2423247,454,
dcesca,plssq2,12000,800,31457280,2301000,15,10,137715,135738,177760,24,
dcesca,laset,12000,900,31457280,1200000,798,1205,9175457,211581,4106664,1138,
dcesca,gesum,12000,900,31457280,1200000,196,1056256,722430876,311299467,458419520,169163,
dcesca,gessq,12000,900,31457280,1200000,196,210749,2451104840,651850601,1301573207,169022,
dcesca,geadd,12000,900,31457280,1200000,182,2894,3046446,129968,884416,198,
dcesca,cesca,12000,900,31457280,1200000,196,711842,3316474464,1379878791,2031690333,168774,
dcesca,plssq,12000,900,31457280,1200000,182,3300,5064072,463599,1925239,378,
dcesca,plssq2,12000,900,31457280,1200000,14,15,137334,135826,177370,19,
dcesca,laset,12000,900,31457280,2301000,798,1195,9175456,212319,4323969,1219,
dcesca,gesum,12000,900,31457280,2301000,196,1778414,722430831,392609497,539847651,169096,
dcesca,gessq,12000,900,31457280,2301000,196,229232,2451104670,678204370,1328558235,169065,
dcesca,geadd,12000,900,31457280,2301000,182,3370,3046446,380029,1176547,199,
dcesca,cesca,12000,900,31457280,2301000,196,741696,3316474202,1430264904,2082070006,168625,
dcesca,plssq,12000,900,31457280,2301000,182,4565,5064072,811036,2247628,382,
dcesca,plssq2,12000,900,31457280,2301000,14,8,137334,135634,180225,17,
dcesca,laset,12000,1000,31457280,1200000,588,1145,7812871,172308,3512995,1023,
dcesca,gesum,12000,1000,31457280,1200000,144,1033871,722073986,311587218,458182612,144739,
dcesca,gessq,12000,1000,31457280,1200000,144,255607,2450651458,654474182,1305065072,144773,
dcesca,geadd,12000,1000,31457280,1200000,132,2322,2567796,100309,723595,151,
dcesca,cesca,12000,1000,31457280,1200000,144,696688,3315822330,1379471770,2030751616,144338,
dcesca,plssq,12000,1000,31457280,1200000,132,2550,4276272,384051,1617423,282,
dcesca,plssq2,12000,1000,31457280,1200000,12,18,136572,135821,176552,14,
dcesca,laset,12000,1000,31457280,2301000,588,1214,7812872,189484,3535710,1046,
dcesca,gesum,12000,1000,31457280,2301000,144,1743915,722073933,391443097,538172030,145380,
dcesca,gessq,12000,1000,31457280,2301000,144,278839,2450651293,687827178,1338483699,144872,
dcesca,geadd,12000,1000,31457280,2301000,132,2976,2567796,326027,952173,145,
dcesca,cesca,12000,1000,31457280,2301000,144,725550,3315822073,1428712111,2080087419,144534,
dcesca,plssq,12000,1000,31457280,2301000,132,3022,4276272,605401,1820517,286,
dcesca,plssq2,12000,1000,31457280,2301000,12,9,136572,136034,175858,15,
dcesca,laset,12000,1100,31457280,1200000,495,1036,7138112,162494,3164886,822,
dcesca,gesum,12000,1100,31457280,1200000,121,1018691,721896741,312064411,458518319,133069,
dcesca,gessq,12000,1100,31457280,1200000,121,296620,2450426006,657610292,1308008235,132621,
dcesca,geadd,12000,1100,31457280,1200000,110,2404,2329830,108171,669003,125,
dcesca,cesca,12000,1100,31457280,1200000,121,687851,3315497886,1379267376,2030272966,132395,
dcesca,plssq,12000,1100,31457280,1200000,110,2719,3883560,375628,1469564,249,
dcesca,plssq2,12000,1100,31457280,1200000,11,16,136191,136189,176452,15,
dcesca,laset,12000,1100,31457280,2301000,495,1075,7138110,206604,3204730,835,
dcesca,gesum,12000,1100,31457280,2301000,121,1723044,721896684,390957608,537485346,132818,
dcesca,gessq,12000,1100,31457280,2301000,121,317733,2450425843,696231891,1345787925,132668,
dcesca,geadd,12000,1100,31457280,2301000,110,3141,2329830,342465,909350,125,
dcesca,cesca,12000,1100,31457280,2301000,121,714675,3315497629,1427750198,2078849262,132613,
dcesca,plssq,12000,1100,31457280,2301000,110,2931,3883560,588401,1691198,251,
dcesca,plssq2,12000,1100,31457280,2301000,11,16,136191,135891,177856,14,
dcesca,laset,14000,500,31457280,1200000,3164,1817,22113844,532364,10617461,4360,
dcesca,gesum,14000,500,31457280,1200000,784,1739211,985803303,422712148,626139489,397611,
dcesca,gessq,14000,500,31457280,1200000,784,96142,3339378590,866066030,1754664012,396127,
dcesca,geadd,14000,500,31457280,1200000,756,7783,7524470,343169,2390276,791,
dcesca,cesca,14000,500,31457280,1200000,784,1163473,4518616733,1880700826,2771714730,394470,
dcesca,plssq,14000,500,31457280,1200000,756,11591,12395377,1222190,4994303,1529,
dcesca,plssq2,14000,500,31457280,1200000,28,39,164668,155966,214558,33,
dcesca,laset,14000,500,31457280,2301000,3164,2173,22113840,576905,11054201,4165,
dcesca,gesum,14000,500,31457280,2301000,784,2804786,985803233,547986313,751653139,399432,
dcesca,gessq,14000,500,31457280,2301000,784,107038,3339378365,879599408,1768034430,395600,
dcesca,geadd,14000,500,31457280,2301000,756,9423,7524468,1012323,3076226,789,
dcesca,cesca,14000,500,31457280,2301000,784,1244613,4518616486,1964981303,2857108252,394287,
dcesca,plssq,14000,500,31457280,2301000,756,14043,12395376,2168604,5923623,1549,
dcesca,plssq2,14000,500,31457280,2301000,28,29,164668,157126,216629,39,
dcesca,laset,14000,600,31457280,1200000,2328,1700,18746174,399520,8946341,3698,
dcesca,gesum,14000,600,31457280,1200000,576,1631836,984935684,421976395,623993762,339251,
dcesca,gessq,14000,600,31457280,1200000,576,118634,3338285108,870097002,1757940817,338815,
dcesca,geadd,14000,600,31457280,1200000,552,5134,6368058,236565,1903381,585,
dcesca,cesca,14000,600,31457280,1200000,576,1084831,4517048198,1879736107,2769268913,337832,
dcesca,plssq,14000,600,31457280,1200000,552,7797,10522592,979074,4141642,1135,
dcesca,plssq2,14000,600,31457280,1200000,24,52,163144,157440,212517,32,
dcesca,laset,14000,600,31457280,2301000,2328,1799,18746175,486373,8899512,3742,
dcesca,gesum,14000,600,31457280,2301000,576,2662843,984935617,542340528,744773179,340268,
dcesca,gessq,14000,600,31457280,2301000,576,135471,3338284873,886614295,1774659021,340070,
dcesca,geadd,14000,600,31457280,2301000,552,6593,6368056,745796,2434948,731,
dcesca,cesca,14000,600,31457280,2301000,576,1146144,4517047847,1958253850,2848030692,338402,
dcesca,plssq,14000,600,31457280,2301000,552,10672,10522592,1732504,4912525,1134,
dcesca,plssq2,14000,600,31457280,2301000,24,53,163144,156667,215718,28,
dcesca,laset,14000,700,31457280,1200000,1620,1596,15448169,364077,7070691,2235,
dcesca,gesum,14000,700,31457280,1200000,400,1526864,984080933,423008542,624239966,282717,
dcesca,gessq,14000,700,31457280,1200000,400,150964,3337204769,877027971,1762043495,282527,
dcesca,geadd,14000,700,31457280,1200000,380,3945,5226140,189202,1520752,402,
dcesca,cesca,14000,700,31457280,1200000,400,1014967,4515496979,1878954568,2767300969,281174,
dcesca,plssq,14000,700,31457280,1200000,380,6786,8662480,814747,3375777,787,
dcesca,plssq2,14000,700,31457280,1200000,20,8,161620,158176,207817,23,
dcesca,laset,14000,700,31457280,2301000,1620,1731,15448168,413734,7216778,2252,
dcesca,gesum,14000,700,31457280,2301000,400,2525686,984080857,538153541,739620869,282638,
dcesca,gessq,14000,700,31457280,2301000,400,171927,3337204549,899438106,1783017897,282180,
dcesca,geadd,14000,700,31457280,2301000,380,5192,5226140,601174,1938982,409,
dcesca,cesca,14000,700,31457280,2301000,400,1068318,4515496631,1952127548,2840665145,281119,
dcesca,plssq,14000,700,31457280,2301000,380,8617,8662480,1397657,3958668,785,
dcesca,plssq2,14000,700,31457280,2301000,20,100,161620,157274,213280,23,
dcesca,laset,14000,800,31457280,1200000,1314,1553,13825293,308737,6359716,2143,
dcesca,gesum,14000,800,31457280,1200000,324,1484846,983658381,423018555,623579334,254298,
dcesca,gessq,14000,800,31457280,1200000,324,185600,3336669531,878868646,1765272787,253530,
dcesca,geadd,14000,800,31457280,1200000,306,4306,4660620,196179,1371723,325,
dcesca,cesca,14000,800,31457280,1200000,324,986101,4514727859,1878435821,2766083651,252777,
dcesca,plssq,14000,800,31457280,1200000,306,5779,7737176,733769,2998078,669,
dcesca,plssq2,14000,800,31457280,1200000,18,11,160858,158290,207451,21,
dcesca,laset,14000,800,31457280,2301000,1314,1677,13825293,352944,6338973,2113,
dcesca,gesum,14000,800,31457280,2301000,324,2485990,983658315,536162734,736983229,253825,
dcesca,gessq,14000,800,31457280,2301000,324,210864,3336669302,904102229,1790595854,253715,
dcesca,geadd,14000,800,31457280,2301000,306,4207,4660618,495794,1669978,322,
dcesca,cesca,14000,800,31457280,2301000,324,1037874,4514727514,1949086273,2836943926,252994,
dcesca,plssq,14000,800,31457280,2301000,306,7576,7737177,1283318,3454718,629,
dcesca,plssq2,14000,800,31457280,2301000,18,24,160858,157995,210687,25,
dcesca,laset,14000,900,31457280,1200000,1040,1320,12219831,278867,5482984,1475,
dcesca,gesum,14000,900,31457280,1200000,256,1439833,983239039,424006570,624189066,226070,
dcesca,gessq,14000,900,31457280,1200000,256,230041,3336137590,885970636,1768438212,225143,
dcesca,geadd,14000,900,31457280,1200000,240,3262,4098721,153177,1171983,265,
dcesca,cesca,14000,900,31457280,1200000,256,966417,4513963073,1878198828,2765258457,224791,
dcesca,plssq,14000,900,31457280,1200000,240,5092,6815041,645509,2619476,498,
dcesca,plssq2,14000,900,31457280,1200000,16,9,160096,158572,206062,26,
dcesca,laset,14000,900,31457280,2301000,1040,1580,12219829,309457,5541180,1452,
dcesca,gesum,14000,900,31457280,2301000,256,2424329,983238975,534505849,734776421,225548,
dcesca,gessq,14000,900,31457280,2301000,256,258773,3336137357,913516123,1799085373,225378,
dcesca,geadd,14000,900,31457280,2301000,240,3968,4098720,478099,1493224,254,
dcesca,cesca,14000,900,31457280,2301000,256,1013519,4513962729,1947180389,2834443515,225010,
dcesca,plssq,14000,900,31457280,2301000,240,6498,6815040,1102654,3051039,508,
dcesca,plssq2,14000,900,31457280,2301000,16,99,160096,157993,209939,21,
dcesca,laset,14000,1000,31457280,1200000,798,1419,10631781,238466,4668340,1310,
dcesca,gesum,14000,1000,31457280,1200000,196,1407259,982822922,424294821,623801490,196998,
dcesca,gessq,14000,1000,31457280,1200000,196,281239,3335608929,886865474,1772344129,197047,
dcesca,geadd,14000,1000,31457280,1200000,182,3195,3540446,141030,998330,201,
dcesca,cesca,14000,1000,31457280,1200000,196,950729,4513202615,1877712285,2764206168,196529,
dcesca,plssq,14000,1000,31457280,1200000,182,3379,5896072,531803,2212800,386,
dcesca,plssq2,14000,1000,31457280,1200000,14,85,159334,158337,206117,19,
dcesca,laset,14000,1000,31457280,2301000,798,1533,10631783,245642,4762254,1680,
dcesca,gesum,14000,1000,31457280,2301000,196,2382944,982822855,532845449,732626068,197187,
dcesca,gessq,14000,1000,31457280,2301000,196,315776,3335608699,924150288,1809674670,197289,
dcesca,geadd,14000,1000,31457280,2301000,182,4042,3540446,442992,1304920,194,
dcesca,cesca,14000,1000,31457280,2301000,196,985888,4513202264,1944815288,2831401795,196770,
dcesca,plssq,14000,1000,31457280,2301000,182,5034,5896072,894233,2590029,379,
dcesca,plssq2,14000,1000,31457280,2301000,14,10,159334,158585,205660,17,
dcesca,laset,14000,1100,31457280,1200000,689,1220,9844291,218477,4358014,1004,
dcesca,gesum,14000,1100,31457280,1200000,169,1382314,982616055,424771550,624181017,182951,
dcesca,gessq,14000,1100,31457280,1200000,169,326626,3335345842,891200160,1775419760,182776,
