algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
invert,getrf,20480,512,37486592,1000000,40,10070241,1193370282,604992054,282297239,49651121,7466410,29271118,2765042,531709320
invert,gemm,20480,512,37486592,1000000,20540,3356757410,633058841120,213359400831,49838019669,5194463403,4254273673,8729323262,34223592,691900334320
invert,trsm,20480,512,37486592,1000000,780,60510416,21707203578,11220005024,4986645346,1631837895,130469696,194381777,5786147,13507553280
invert,getri,20480,512,37486592,1000000,40,8231024,1884609171,1022738332,477076395,107896869,20841952,51752112,3283682,990639360
invert,getrf,20480,512,37486592,4000000,40,9161558,1193369707,768131786,444146486,49754371,7279054,29265689,2795501,531709320
invert,gemm,20480,512,37486592,4000000,20540,3286091586,633058933094,225052451094,61405222477,5253330146,4235307260,8613221318,43813561,691900334320
invert,trsm,20480,512,37486592,4000000,780,59922294,21707215570,11518818497,5286481031,1633547635,118355912,186189942,8763191,13507553280
invert,getri,20480,512,37486592,4000000,40,7792866,1884609031,1215414231,667855873,107512167,20365592,50238771,3541016,990639360
invert,getrf,20480,1024,37486592,1000000,20,23477067,3277104155,1565896047,696334761,133756612,18184572,68072849,5471612,1959278020
invert,gemm,20480,1024,37486592,1000000,2470,2187416255,598720783566,189243125383,36801702157,2646564987,2452096718,6389665673,20691220,664978073240
invert,trsm,20480,1024,37486592,1000000,190,87213553,33171371789,15081222383,5907813836,1808811873,150731741,278526632,4872808,25943116800
invert,getri,20480,1024,37486592,1000000,20,18176108,5183653901,2642054433,1212139503,223755265,66077992,166643024,7734265,3734239360
