,algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time,l3_cache_size,number_of_tasks,frequency,PAPI_VEC_DP,PAPI_L2_TCR,PAPI_L3_TCR,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCW,PAPI_L3_TCW,PAPI_TOT_INS,PAPI_L3_TCM,ilp,cpi,cmr,vr,scr,edp,energy,normalized_energy,normalized_time,matrix_size_normalized,tile_size_normalized,number_of_tasks_normalized,case_normalized,frequency_normalized
10,invert,8192,256,11,60760321.666666664,48359800.666666664,8256160.0,4648492.333333333,0.5190333333333333,37486592.0,11472,1267782.4267782427,1.0011486137648884,0.015341850289985737,0.01407594742844769,13596136133.228266,0.10496280163371907,0.0003339739504068263,4.125324683774386e-06,38087514082.918175,0.007617260102500469,2.745648271720776,0.3672956664950867,0.5364597320407477,1.0011486137648884,0.28117758605999843,0.9494005913406202,122.02477466666666,0.8030669313818836,1.1822185103636778,0.3333333333333333,0.125,0.038286965344155495,0.6875,0.3169456066945606
11,invert,8192,256,12,60674201.333333336,49036149.333333336,8278003.666666667,4764480.666666667,0.5272333333333333,37486592.0,11472,1259414.2259414226,1.0011486139568426,0.015342051488202514,0.014075999328858942,13596094654.575544,0.10474761374775841,0.00033397404141580824,4.125320580659215e-06,38087514082.801025,0.007618087843132337,2.746600302183966,0.36708112925555814,0.5365100039137203,1.0011486139568426,0.280908205114331,0.9701538790114382,122.75283500000002,0.8078584270379752,1.2008959076759547,0.3333333333333333,0.125,0.038286965344155495,0.75,0.3148535564853556
12,invert,8192,256,13,75711232.33333333,60884020.0,7689867.0,4336581.0,0.46849999999999997,37486592.0,11472,3732217.5732217575,1.001150386205776,0.015224525758912071,0.01362930273146312,14591573316.985586,0.1276736732599059,0.000331905664599403,5.2720656133823324e-06,38087444493.65411,0.007391308278537916,2.5731997072972765,0.390055058122625,0.5374692778878527,1.001150386205776,0.32577853897278036,1.0437537633808833,148.6217003333333,0.9781060702589552,1.067117151317288,0.3333333333333333,0.125,0.038286965344155495,0.8125,0.9330543933054393
13,invert,8192,256,14,77936365.0,62443688.0,7854637.333333333,4423209.666666667,0.48236666666666667,37486592.0,11472,3723849.3723849375,1.0011503863977302,0.015224726957128846,0.013629354631874372,14591531838.332867,0.12745848537394522,0.0003319057556083849,5.272061510267161e-06,38087444493.536964,0.007392136019169784,2.574151737760466,0.3898405208830964,0.5375195497608254,1.0011503863977302,0.32550915802711294,1.103831558011991,152.6579,1.0046690242952068,1.0987016931136588,0.3333333333333333,0.125,0.038286965344155495,0.875,0.9309623430962343
14,invert,8192,256,15,60207894.333333336,48272459.333333336,8501858.333333334,4880384.0,0.5515333333333333,37486592.0,11472,1008368.2008368201,1.0011485947089445,0.015348284828361779,0.0140947372423723,13586607724.277079,0.10341858211096028,0.00033406808079468575,4.099565665497595e-06,38087514362.50906,0.007622217862384883,2.752388768224257,0.36575533612194244,0.5358801168974188,1.0011485947089445,0.2792635197424288,1.0075078168549783,121.862596,0.8019996044842811,1.2562447801989218,0.3333333333333333,0.125,0.038286965344155495,0.9375,0.252092050209205
15,invert,8192,256,16,60226428.333333336,48019428.666666664,8531672.666666666,4852823.333333333,0.5523666666666667,37486592.0,11472,1000000.0,1.0011485949008987,0.015348486026578555,0.014094789142783552,13586566245.62436,0.10320339422499963,0.0003340681718036677,4.099561562382424e-06,38087514362.391914,0.007623045603016751,2.7533407986874465,0.36554079888241386,0.5359303887703913,1.0011485949008987,0.2789941387967614,1.0071071129949256,121.630353,0.8004711716405869,1.258142889681877,0.3333333333333333,0.125,0.038286965344155495,1.0,0.24999999999999997
16,invert,8192,512,1,82616508.0,75320241.66666667,7390333.333333333,4682503.666666667,0.5109,37486592.0,1512,4000000.0,0.9951018638019219,0.017419898704093762,0.012157148403362189,11696067868.527336,0.11622081724040284,0.00017721901597405378,2.612146396964098e-06,32648589044.825397,0.004646190268573166,2.689560355585306,0.37828648848478236,0.38360929131061716,0.9951018638019219,0.2975813127364868,1.0,170.00958666666668,1.0,1.0,0.3333333333333333,0.25,0.005046189993058152,0.0625,0.9999999999999999
17,invert,8192,512,2,96051186.33333333,89020259.66666667,8171398.666666667,5707190.666666667,0.622,37486592.0,1512,3968253.9682539683,0.9951018617738672,0.0174219703010501,0.012157036830900428,11695442911.0,0.11493101029015013,0.00017721967631588765,2.6120431401422396e-06,32648589046.998238,0.004647252160348535,2.693769594612943,0.37697727572637657,0.3836538477133565,0.9951018617738672,0.2964708026042249,1.4247054680321949,198.95003533333332,1.1702283337904316,1.2174593853983167,0.3333333333333333,0.25,0.005046189993058152,0.125,0.992063492063492
18,invert,8192,512,3,68179675.66666667,58376010.0,8512098.666666666,5495683.333333333,0.6167666666666666,37486592.0,1512,1539682.5396825396,0.9951015080231054,0.017412145568841506,0.012499855435544122,11166985889.391535,0.10259464925572437,0.00017933950355263084,2.02607283160816e-06,32648601485.557316,0.004804453679135183,2.806002033151343,0.36444250171390763,0.3853532032412975,0.9951015080231054,0.2681495833337032,0.9981229522680242,140.5634676666667,0.8267973025678004,1.207216024009917,0.3333333333333333,0.25,0.005046189993058152,0.1875,0.3849206349206349
19,invert,8192,512,4,72423500.33333333,61259324.0,9014770.333333334,6037982.0,0.6885666666666667,37486592.0,1512,1507936.507936508,0.9951015059950507,0.017414217165797843,0.012499743863082361,11166360931.864199,0.10130484230547165,0.0001793401638944647,2.025969574786302e-06,32648601487.730156,0.004805515570910552,2.81021127217898,0.36313328895550184,0.38539775964403683,0.9951015059950507,0.26703907320144127,1.1791024512579928,148.73557666666665,0.8748658212921168,1.3477523324851568,0.3333333333333333,0.25,0.005046189993058152,0.25,0.3769841269841269
20,invert,8192,512,5,94614972.0,84476773.33333333,8516117.666666666,6031683.333333333,0.6584,37486592.0,1512,3523809.523809524,0.9951018768528902,0.01743945383608968,0.012209129988141831,11678576941.119928,0.11408419852975975,0.00017772388289898306,2.404487044682756e-06,32648588854.13757,0.004648296025602068,2.6993949419357874,0.37613921469797534,0.38121227897569304,0.9951018768528902,0.29486179628131615,1.4678259604939174,193.6395463333333,1.138991924690678,1.288706204736739,0.3333333333333333,0.25,0.005046189993058152,0.3125,0.8809523809523808
21,invert,8192,512,6,106680228.33333333,95784056.33333333,9268617.666666666,6949107.0,0.767,37486592.0,1512,3492063.492063492,0.9951018748248355,0.01744152543304602,0.012209018415680069,11677951983.592592,0.11279439157950705,0.00017772454324081692,2.4043837878608976e-06,32648588856.310406,0.004649357917377437,2.7036041809634246,0.37483000193956956,0.38125683537843236,0.9951018748248355,0.29375128614905427,1.9310748400889406,218.68200933333333,1.286292223991447,1.5012722646310432,0.3333333333333333,0.25,0.005046189993058152,0.375,0.8730158730158729
22,invert,8192,512,7,71497985.66666667,58975781.0,9293766.0,6439372.333333333,0.7299000000000001,37486592.0,1512,1063492.0634920634,0.9951015210740737,0.017431700700837424,0.012551837020323765,11149494961.984127,0.10045803054508128,0.0001798443704775601,1.818413479326818e-06,32648601294.869488,0.004806559436164085,2.8158366195018245,0.3622952279271006,0.3829561909063734,0.9951015210740737,0.26543006687853254,1.2286323135614539,146.20690500000003,0.85999212083648,1.4286553141514975,0.3333333333333333,0.25,0.005046189993058152,0.4375,0.2658730158730158
23,invert,8192,512,8,76952663.66666667,63422607.666666664,10055573.333333334,7140964.0,0.8278666666666666,37486592.0,1512,1031746.0317460317,0.995101519046019,0.017433772297793762,0.012551725447862002,11148870004.45679,0.09916822359482858,0.00017984503081939398,1.8183102225049598e-06,32648601297.042324,0.004807621327939454,2.8200458585294617,0.36098601516869483,0.3830007473091127,0.995101519046019,0.2643195567462706,1.5018605246448762,157.5718086666667,0.9268407256092775,1.6204084295687349,0.3333333333333333,0.25,0.005046189993058152,0.5,0.2579365079365079
24,invert,8192,512,9,82860973.66666667,75777231.0,7415558.0,4726068.333333333,0.5182,37486592.0,1512,3968253.9682539683,0.9951018629730812,0.01742393867572485,0.01216499177072247,11695330012.52028,0.11524171024580042,0.00017722180398474182,2.6111538922088022e-06,32648589046.01411,0.004647196970905673,2.6924588520590174,0.37730771690919596,0.3836052485275955,0.9951018629730812,0.2967422922834173,1.0188838394344752,170.77983100000003,1.004530593529667,1.0142885104717165,0.3333333333333333,0.25,0.005046189993058152,0.5625,0.992063492063492
25,invert,8192,512,10,97979404.0,89571385.0,8282390.0,5785205.666666667,0.6364,37486592.0,1512,3936507.9365079366,0.9951018609450265,0.01742601027268119,0.012164880198260708,11694705054.992945,0.11395190329554772,0.0001772224643265757,2.6110506353869438e-06,32648589048.18695,0.004648258862681041,2.6966680910866545,0.37599850415079017,0.3836498049303348,0.9951018609450265,0.2956317821511554,1.4772397583919414,201.61838466666666,1.1859236212483388,1.2456449403014287,0.3333333333333333,0.25,0.005046189993058152,0.625,0.9841269841269841
26,invert,8192,512,11,68537280.0,57100114.666666664,8518621.666666666,5525681.666666667,0.6225666666666667,37486592.0,1512,1507936.507936508,0.9951015071942647,0.017416185540472594,0.012507698802904404,11166248033.38448,0.10161554226112195,0.00017934229156331888,2.0250803268528642e-06,32648601486.74603,0.00480546038146769,2.8089005296250544,0.36346373013832123,0.38534916045827583,0.9951015071942647,0.26731056288063365,1.0011889683354356,139.681698,0.8216107146585224,1.2185685391792263,0.3333333333333333,0.25,0.005046189993058152,0.6875,0.3769841269841269
27,invert,8192,512,12,73386246.0,61912765.0,9155469.0,6293655.0,0.7111000000000001,37486592.0,1512,1476190.4761904762,0.99510150516621,0.017418257137428936,0.012507587230442641,11165623075.857143,0.10032573531086925,0.00017934295190515274,2.024977070031006e-06,32648601488.91887,0.004806522273243058,2.8131097686526916,0.36215451737991544,0.38539371686101515,0.99510150516621,0.2662000527483718,1.2341652455229395,150.748135,0.8867037321581629,1.3918575063613232,0.3333333333333333,0.25,0.005046189993058152,0.75,0.369047619047619
28,invert,8192,512,13,94706544.66666667,84946030.66666667,8575497.333333334,6074941.666666667,0.6659666666666667,37486592.0,1512,3492063.492063492,0.9951018760240495,0.01744349380772077,0.012216973355502111,11677839085.112873,0.11310509153515733,0.0001777266709096711,2.40349453992746e-06,32648588855.32628,0.004649302727934575,2.702293438409499,0.37516044312238894,0.38120823619267136,0.9951018760240495,0.29402277582824665,1.4897819773982797,194.30301433333335,1.142894457559609,1.3035166699288836,0.3333333333333333,0.25,0.005046189993058152,0.8125,0.8730158730158729
29,invert,8192,512,14,106226534.33333333,96779008.66666667,9352635.0,7215117.333333333,0.7841,37486592.0,1512,3460317.4603174604,0.9951018739959948,0.017445565404677107,0.01221686178304035,11677214127.585537,0.11181528458490463,0.00017772733125150496,2.4033912831056017e-06,32648588857.49912,0.004650364619709943,2.706502677437136,0.37385123036398316,0.38125279259541067,0.9951018739959948,0.2929122656959847,1.9821734715684751,219.57329533333333,1.291534787175531,1.534742611078489,0.3333333333333333,0.25,0.005046189993058152,0.875,0.865079365079365
