algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
invert,gemm,16384,1024,37486592,1000000,1240,1525930510,300572299403,95904940227,19615193886,1391696920,1103159772,3749142700,10294822,333835146080
invert,trsm,16384,1024,37486592,1000000,240,135444627,47652591547,20306350776,7362236279,2226228627,175866372,367348407,5162395,34310492160
invert,getri,16384,1024,37486592,1000000,16,16535165,4146943953,2119339977,976669764,180159385,52819762,131639073,6190773,2987391488
invert,getrf,16384,1024,37486592,4000000,16,19543423,2621778530,1613426008,917036488,106990897,14125822,54364181,4401276,1567422416
invert,gemm,16384,1024,37486592,4000000,1240,1473536335,300572336739,99647589291,23234397667,1441179760,1097498078,3625346169,12868243,333835146080
invert,trsm,16384,1024,37486592,4000000,240,132517859,47652587100,20912496600,7947951894,2225862405,165479552,355681635,9543919,34310492160
invert,getri,16384,1024,37486592,4000000,16,16321876,4146943559,2535329315,1392809359,180514947,51578446,129561221,6773511,2987391488
invert,getrf,16384,2048,37486592,1000000,8,52567509,7832062931,4036161905,1940103705,294168049,35755788,130707840,5572420,6006788072
invert,gemm,16384,2048,37486592,1000000,140,1342107863,269416080257,84547013888,16372826564,1246774062,694521732,3006642344,4605280,301528515120
invert,trsm,16384,2048,37486592,1000000,56,218256966,71517114606,27420859066,8495977269,2260785233,206279322,574930291,4267708,62164910080
invert,getri,16384,2048,37486592,1000000,8,54624642,13344348312,6759525199,3159116156,462985255,188978960,346130623,9762988,11677787136
invert,getrf,16384,2048,37486592,4000000,8,53111384,7832062207,4939718758,2849269284,294267299,35627066,130156452,5607601,6006788072
invert,gemm,16384,2048,37486592,4000000,140,1307424854,269416067742,87081923092,18796045825,1340955372,692034368,2916847813,5729076,301528515120
invert,trsm,16384,2048,37486592,4000000,56,219761258,71517109645,28097680588,9173466467,2253290320,197378982,557901746,8466213,62164910080
invert,getri,16384,2048,37486592,4000000,8,55113090,13344346298,7829075672,4216787613,459810597,186200378,333481640,10984499,11677787136
invert,getrf,18432,256,37486592,1000000,72,3823976,350234662,159612744,60641415,12679471,2529862,5811239,550129,111003924
invert,gemm,18432,256,37486592,1000000,121836,4074118830,483767166105,171347988298,45281869339,5015024683,4994649110,6917178550,61439124,513013870512
invert,trsm,18432,256,37486592,1000000,5112,90409204,31878070602,14929406466,5905728627,2037722621,188158238,201794096,7873141,13440388608
invert,getri,18432,256,37486592,1000000,72,3050308,580244161,284175701,113796393,36823919,5555462,5802233,252698,200821488
invert,getrf,18432,256,37486592,4000000,72,3741402,350234463,200912868,101414839,12658710,2425476,5795546,557658,111003924
invert,gemm,18432,256,37486592,4000000,121836,3842659283,483767490865,185616372246,59682098051,4749161406,4958233565,6668385445,75722550,513013870512
invert,trsm,18432,256,37486592,4000000,5112,89649823,31878012789,15453374334,6455078740,2025646651,188518903,194511725,9692204,13440388608
invert,getri,18432,256,37486592,4000000,72,3094949,580244767,322321950,150993645,36626913,5433620,5754535,253423,200821488
invert,getrf,18432,512,37486592,1000000,36,9306058,1073918181,543889581,253705767,44737304,6689422,26418614,2491308,478538388
invert,gemm,18432,512,37486592,1000000,14910,2380051031,459537983794,153228987520,34628163694,3812884794,3011472078,5422995304,26622879,502250924280
invert,trsm,18432,512,37486592,1000000,1260,95063422,42764428235,19619766642,7706745374,2582119117,207866612,285181226,8354536,23841054720
invert,getri,18432,512,37486592,1000000,36,8011952,1696119873,926158176,434215071,97099533,18749012,46806479,2966194,891575424
invert,getrf,18432,512,37486592,4000000,36,9178587,1073917882,702108370,410626717,44636880,6496372,26393743,2517274,478538388
invert,gemm,18432,512,37486592,4000000,14910,2312319994,459537830965,160983661906,42465362093,3675290668,2994876445,5306615181,33196545,502250924280
invert,trsm,18432,512,37486592,4000000,1260,95041952,42764366154,20112260846,8217272379,2578028781,186915478,272574935,15799420,23841054720
invert,getri,18432,512,37486592,4000000,36,7758624,1696119003,1106554663,614171186,96494315,18208670,45071983,3207748,891575424
invert,getrf,18432,1024,37486592,1000000,18,20691346,2949331857,1408260953,624841251,120403888,16065182,61153711,4905609,1763350218
invert,gemm,18432,1024,37486592,1000000,1785,1330558763,432678677516,135700681133,25649046773,1939450687,1720360571,4054681595,14679307,480561077220
invert,trsm,18432,1024,37486592,1000000,306,130562403,60757055993,25645140059,9128058404,2835432189,234181460,419383320,6914782,43745877504
invert,getri,18432,1024,37486592,1000000,18,13502412,4665312267,2373949927,1086608526,203662595,59036002,150079771,6974857,3360815424
invert,getrf,18432,1024,37486592,4000000,18,21241490,2949331426,1789506290,1005020247,120174737,15917954,61068793,4983061,1763350218
invert,gemm,18432,1024,37486592,4000000,1785,1346433595,432678696528,140279571219,30202354595,1913719509,1707244418,4003641994,19814496,480561077220
invert,trsm,18432,1024,37486592,4000000,306,134701902,60757039872,26354589322,9830482480,2831760008,223655228,408828556,12806426,43745877504
invert,getri,18432,1024,37486592,4000000,18,13924247,4665311492,2771100555,1482687951,202202127,57990768,137633798,7760348,3360815424
invert,getrf,18432,2048,37486592,1000000,9,56459832,8811262111,4538754892,2178640826,329811370,40160358,146659389,6194321,6757636581
invert,gemm,18432,2048,37486592,1000000,204,1011434641,392577726636,121040515125,21493912219,1737240736,1133779514,3201760595,6249513,439370122032
invert,trsm,18432,2048,37486592,1000000,72,180146278,91950572642,35032935832,10662360028,2904156543,282358592,614935944,5587146,79926312960
invert,getri,18432,2048,37486592,1000000,9,53935109,15012445567,7611943664,3552748067,521834576,212835580,386906619,10978322,13137510528
