algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
lu,getrfpiv,14336,2048,37486592,4000000,7,145074518,27923953721,11226275754,3904833805,371384709,169594416,310688332,30963242,28020955633
lu,gemm,14336,2048,37486592,4000000,91,389204212,175120441412,54702454504,10261943539,757411756,506362842,1391435396,3328335,195993534828
lu,trsmswp,14336,2048,37486592,4000000,21,178456948,29364892887,15945277239,8111399878,1089279960,372449626,345213239,9689999,23850860544
lu,geswp,14336,2048,37486592,4000000,6,89884017,553023127,4393589558,4147214582,259379890,285233160,175848220,8775159,0
lu,getrfpiv,16384,256,37486592,1000000,64,93204109,6375566694,3409821190,1691800264,217204552,138607862,233840039,20204319,4606363631
lu,gemm,16384,256,37486592,1000000,85344,1417799619,338871083868,114056124178,26050220590,2682899978,2766538130,4057892863,7326422,359357298048
lu,trsmswp,16384,256,37486592,1000000,2016,161149396,16594238614,9602444094,4900693253,1058451177,573467970,211505392,5837725,6108512256
lu,geswp,16384,256,37486592,1000000,63,24976860,863864166,2637028867,2298823333,271385299,525140070,125428730,1546800,0
lu,getrfpiv,16384,256,37486592,4000000,64,94859040,6375565730,4485161242,2762355029,213382658,137908716,230078835,19789804,4606363631
lu,gemm,16384,256,37486592,4000000,85344,1395352896,338870495113,119578178653,31597022217,2491150558,2745572500,4043432428,9419540,359357298048
lu,trsmswp,16384,256,37486592,4000000,2016,161034620,16594221563,11487797979,6693863994,1050164482,547144866,211444373,5193952,6108512256
lu,geswp,16384,256,37486592,4000000,63,25140192,863863449,3102536046,2750423152,270205973,518145620,125282396,1405834,0
lu,getrfpiv,16384,512,37486592,1000000,32,136379842,10543060057,4853920110,2060280568,264006238,165023912,273552109,21563170,9015068655
lu,gemm,16384,512,37486592,1000000,10416,1147578784,321029110560,105576788357,22806153545,2512699926,2049240190,3538403477,15448961,350868251328
lu,trsmswp,16384,512,37486592,1000000,496,221503848,20691290025,12323313093,6571395472,1302493575,598579812,360577556,4394370,10180427776
lu,geswp,16384,512,37486592,1000000,31,46355864,831105133,3503242857,3193267964,335391379,516142278,260342794,1885721,0
lu,getrfpiv,16384,512,37486592,4000000,32,133297555,10543057647,6100286643,3296995281,261937932,162552167,267467962,21567045,9015068655
lu,gemm,16384,512,37486592,4000000,10416,1116109815,321028958469,109046087616,26342950458,2474888142,2046465086,3480838897,19462776,350868251328
lu,trsmswp,16384,512,37486592,4000000,496,220138751,20691261122,15402748955,9593170186,1270213295,568194309,359131373,5728298,10180427776
lu,geswp,16384,512,37486592,4000000,31,45216063,831103544,4380151919,4050570274,290719321,513273896,260787433,1415894,0
