,algorithm,matrix_size,tile_size,case,PKG1,PKG2,DRAM1,DRAM2,time,l3_cache_size,number_of_tasks,frequency,PAPI_VEC_DP,PAPI_L2_TCR,PAPI_L3_TCR,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCW,PAPI_L3_TCW,PAPI_TOT_INS,PAPI_L3_TCM,ilp,cpi,cmr,vr,scr,edp,energy,normalized_energy,normalized_time,matrix_size_normalized,tile_size_normalized,number_of_tasks_normalized,case_normalized,frequency_normalized
14,sylsvd,8192,256,15,26098057.666666668,26543491.0,2779704.0,3178585.3333333335,0.3860333333333334,37486592.0,128,1750000.0,0.5660739747563194,0.06128319173266404,0.004618006073769114,1991562608.4166667,0.18506149882873166,0.00019685420376409137,5.761972165708543e-07,3788999198.333333,0.00018331862671370667,2.0238070497086413,0.5108542157458659,0.04289963411852742,0.5660739747563194,0.34492095047282456,1.318064934095781,58.599838000000005,0.9151679591627815,1.4402437507772667,0.3333333333333333,0.125,0.3333333333333333,0.9375,0.4375
15,sylsvd,8192,256,16,27059704.666666668,24757281.0,2965849.3333333335,3379989.3333333335,0.4123666666666666,37486592.0,128,1000000.0,0.5660739646061091,0.06129183328095012,0.004593134514855107,1987179955.3333333,0.18392351610309537,0.00019691127767034033,5.811869962519622e-07,3788999327.5,0.00018484056596650362,2.0278098786868544,0.5096951567355877,0.04483575545573342,0.5660739646061091,0.34348264538153084,1.3974768534745599,58.16282433333334,0.9083430101680492,1.5384902375326448,0.3333333333333333,0.125,0.3333333333333333,1.0,0.25
16,sylsvd,8192,512,1,197879844.33333334,267948939.66666666,15367381.0,19491735.666666668,2.1909666666666667,37486592.0,64,4000000.0,0.6214658395714938,0.07055856501539073,0.052977751624626104,13016623750.916666,0.5448940757638988,0.0011068947208843505,1.0671368158377973e-05,14300581926.75,0.000301507717413453,1.5171447036957761,0.8692772000532394,0.018755933310375995,0.6214658395714938,0.5301199122093613,1.0,500.6879006666667,1.0,1.0,0.3333333333333333,0.25,0.16666666666666666,0.0625,1.0
17,sylsvd,8192,512,2,310018371.3333333,314940762.3333333,19985813.333333332,26320003.333333332,2.8994999999999997,37486592.0,64,3250000.0,0.6214658116535425,0.07057927705962319,0.05311391422708462,12285442466.5,0.4821884343463602,0.0011068690092269713,1.0652551624633447e-05,14300582780.583334,0.00030089884355941553,1.5464882099263255,0.8062074556350745,0.018747970559647276,0.6214658116535425,0.5194613139586612,1.774247563799335,671.2649503333333,1.340685383927878,1.3233884586712104,0.3333333333333333,0.25,0.16666666666666666,0.125,0.8125
18,sylsvd,8192,512,3,308551558.0,308916303.0,19444861.666666668,25666244.666666668,2.8120333333333334,37486592.0,64,3250000.0,0.6214658108869413,0.07146784532674844,0.05311504495036685,12823883244.833334,0.5352617806252526,0.0011500303564651391,1.068496732753377e-05,14300583045.166666,0.0003017403882201967,1.5294694492928689,0.8597765700414014,0.01875994259151632,0.6214658108869413,0.5260681621262371,1.698459686578257,662.5789673333333,1.3233372854648742,1.2834669628322353,0.3333333333333333,0.25,0.16666666666666666,0.1875,0.8125
19,sylsvd,8192,512,4,347995141.6666667,301510764.0,23064740.0,30081416.666666668,3.3563666666666663,37486592.0,64,2500000.0,0.62146578296899,0.07148855737098089,0.053251207552825364,12092701960.416666,0.47255613920771405,0.0011500046448077597,1.0666150793789243e-05,14300583899.0,0.00030113151436615926,1.5588129555234183,0.7967068256232365,0.018751979840787598,0.62146578296899,0.515409563875537,2.1498435571117125,702.6520623333333,1.4033733617244417,1.531911332897199,0.3333333333333333,0.25,0.16666666666666666,0.25,0.625
20,sylsvd,8192,512,5,255529151.66666666,245393231.66666666,15656647.666666666,20508003.0,2.2536333333333336,37486592.0,64,3250000.0,0.621465590769594,0.07059297890216094,0.053133574604271046,12893497877.583334,0.5398498674759443,0.0011373906332382774,1.0667950889432295e-05,14300594443.0,0.0003016008241727407,1.5308938404301222,0.8643178920744724,0.018760078397145247,0.621465590769594,0.5254836537490353,1.1033798760158595,537.087034,1.0726982483196974,1.028602291226095,0.3333333333333333,0.25,0.16666666666666666,0.3125,0.8125
21,sylsvd,8192,512,6,288879671.6666667,223026102.0,18254741.0,23740439.0,2.6437666666666666,37486592.0,64,2500000.0,0.6214655628516427,0.07061369094639339,0.05326973720672956,12162316593.166666,0.47714422605840573,0.0011373649215808983,1.0649134355687768e-05,14300595296.833334,0.00030099195031870325,1.5602373466606716,0.8012481476563075,0.018752115646416524,0.6214655628516427,0.5148250554983351,1.3349111746354858,553.9009536666667,1.106279885991147,1.2066667680932313,0.3333333333333333,0.25,0.16666666666666666,0.375,0.625
22,sylsvd,8192,512,7,274977913.0,254671039.66666666,19815122.0,25104301.333333332,2.8313333333333333,37486592.0,64,2500000.0,0.6214655620850413,0.07150225921351865,0.05327086793001179,12700757371.5,0.5302175723372982,0.0011805262688190659,1.0681550058588091e-05,14300595561.416666,0.00030183349497948437,1.5432185860272147,0.8548172620626344,0.018764087678285572,0.6214655620850413,0.5214319036659111,1.4829614241099176,574.568376,1.1475579402557188,1.2922758599704849,0.3333333333333333,0.25,0.16666666666666666,0.4375,0.625
23,sylsvd,8192,512,8,289713532.3333333,236499313.0,23355169.666666668,29352830.666666668,3.3617333333333335,37486592.0,64,1750000.0,0.62146553416709,0.0715229712577511,0.053407030532470305,11969576087.083334,0.46751193091975957,0.0011805005571616867,1.0662733524843565e-05,14300596415.25,0.0003012246211254469,1.572562092257764,0.7917475176444695,0.01875612492755685,0.62146553416709,0.510773305415211,1.7741060682693042,578.9208456666667,1.1562509197762372,1.534360784433051,0.3333333333333333,0.25,0.16666666666666666,0.5,0.4375
24,sylsvd,8192,512,9,213298119.33333334,243024016.0,14763485.333333334,19220304.0,2.133566666666667,37486592.0,64,3250000.0,0.6214658159314754,0.07062305112314961,0.05291995599122577,13015357480.916666,0.5424255883872745,0.0011069156373354936,1.0664059614719121e-05,14300581937.416666,0.0003247900387519202,1.5362573560617765,0.866709432776428,0.02119240074157121,0.6214658159314754,0.5250046751233788,0.9536093308095573,490.30592466666667,0.9792645758242282,0.9738015183556726,0.3333333333333333,0.25,0.16666666666666666,0.5625,0.8125
