algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_L3_TCR,PAPI_L3_TCW,PAPI_VEC_DP
cholesky,trsm,16384,256,37486592,4000000,2016,18337808,15799176504,6656387027,2337121643,769597344,70177827,63230946,1692081,6109028352
cholesky,syrk,16384,256,37486592,4000000,2016,28145296,5069946969,1938722550,590962828,43031333,67322746,47804030,1009158,4783439808
cholesky,gemm,16384,256,37486592,4000000,41664,585409174,170585410804,58682628858,14122247089,1067042233,1353339670,1892139954,4273301,175434271488
cholesky,potrf,16384,512,37486592,1000000,32,1856253,534576085,191344063,45656095,12476648,3626434,4679143,82184,255324160
cholesky,trsm,16384,512,37486592,1000000,496,31085021,19947618000,8273773048,2833396181,989828669,77724934,98229837,1877042,10180681728
cholesky,syrk,16384,512,37486592,1000000,496,55061434,8770022698,3013431266,714698375,96469828,73800670,110950522,1529887,8884511712
cholesky,gemm,16384,512,37486592,1000000,4960,520990894,155343501163,50136891183,9958572430,1293683225,853362709,1638009776,2157720,167080119680
cholesky,potrf,16384,512,37486592,4000000,32,1793809,534575917,199290114,53986131,12409943,3451340,4559482,117142,255324160
cholesky,trsm,16384,512,37486592,4000000,496,30252164,19947649342,8394842609,2965644823,991987440,67623438,92755420,6318082,10180681728
cholesky,syrk,16384,512,37486592,4000000,496,53881349,8770036990,3196019946,899229068,93390213,70413230,108648603,2529140,8884511712
cholesky,gemm,16384,512,37486592,4000000,4960,519618560,155343722873,51283246886,11104925162,1274321335,851637207,1636789899,3985852,167080119680
cholesky,potrf,16384,1024,37486592,1000000,16,4168338,1472390110,545906379,147081064,43814439,6302321,11068733,174035,870940672
cholesky,trsm,16384,1024,37486592,1000000,120,36471067,26799746664,10487918511,3296556272,1076592387,83297078,148469523,1717961,17925365760
cholesky,syrk,16384,1024,37486592,1000000,120,59900071,15646604773,4961100362,946805740,95088995,74530358,155073437,1535922,16664187120
cholesky,gemm,16384,1024,37486592,1000000,560,337046156,136855333582,41785592143,6959745809,603740938,427373279,1154345851,2539273,150764259520
cholesky,potrf,16384,1024,37486592,4000000,16,4000243,1472389319,560065398,162145194,43455836,5944944,10753833,324901,870940672
cholesky,trsm,16384,1024,37486592,4000000,120,35861969,26799743772,10603111985,3423375488,1072722346,74650880,144281689,4923447,17925365760
cholesky,syrk,16384,1024,37486592,4000000,120,59729351,15646598469,5167788739,1155030501,91667846,67493751,151376541,4363912,16664187120
cholesky,gemm,16384,1024,37486592,4000000,560,327189091,136855312795,42563320855,7739642677,591252756,421955196,1150074493,4975939,150764259520
cholesky,potrf,16384,2048,37486592,1000000,8,8551588,4386209965,1646186257,472652579,140866851,14844474,28438609,282918,3173735168
cholesky,trsm,16384,2048,37486592,1000000,28,65607347,38517301196,13869474513,3754338192,1074566047,96418877,227667868,1334103,31801204736
cholesky,syrk,16384,2048,37486592,1000000,28,72354445,27989124453,8600620806,1477688278,131587020,85076518,249875235,1463276,30629666872
cholesky,gemm,16384,2048,37486592,1000000,56,256252066,108212506370,32532829897,5111249486,418876589,233759829,848198531,711082,120611406048
cholesky,potrf,16384,2048,37486592,4000000,8,8402618,4386207303,1682673396,508300293,140059788,14357314,28098764,618727,3173735168
cholesky,trsm,16384,2048,37486592,4000000,28,64934260,38517297780,14087469596,3959792232,1075891342,86889053,223840197,3781956,31801204736
cholesky,syrk,16384,2048,37486592,4000000,28,71188531,27989122765,8880366066,1756718543,127416435,79822731,245589803,3470609,30629666872
cholesky,gemm,16384,2048,37486592,4000000,56,251126932,108212498449,33120405237,5689905330,411384877,232883004,843467017,1544338,120611406048
cholesky,potrf,18432,256,37486592,1000000,72,580156,252155963,76762442,7822977,1193411,1393228,719418,21239,93127680
cholesky,trsm,18432,256,37486592,1000000,2556,23352579,20031100955,8252388629,2735901951,972285039,91354691,81766030,2101487,7745375232
cholesky,syrk,18432,256,37486592,1000000,2556,36154867,6427956153,2267431655,555688934,55632141,86008802,60349433,1261421,6064718328
cholesky,gemm,18432,256,37486592,1000000,59640,882525879,244184779486,81008898870,17140395187,1598885752,1945498606,2710318168,4901518,251125670880
cholesky,potrf,18432,256,37486592,4000000,72,585005,252157530,79351163,10686314,1191032,1384653,719191,20416,93127680
cholesky,trsm,18432,256,37486592,4000000,2556,23097055,20031086339,8442844379,2964876211,965694966,86852151,80097024,2160561,7745375232
cholesky,syrk,18432,256,37486592,4000000,2556,36389333,6427969030,2461191581,751570574,54164737,85356653,60437934,1202857,6064718328
cholesky,gemm,18432,256,37486592,4000000,59640,878836936,244184815542,84427003373,20638368888,1517997977,1935125136,2708222001,6070197,251125670880
cholesky,potrf,18432,512,37486592,1000000,36,2131642,601396002,216036975,51666911,14063290,4073683,5255271,91890,287239680
cholesky,trsm,18432,512,37486592,1000000,630,39727840,25336722296,10543210342,3609251762,1266036683,102360073,124574269,2335615,12931107840
cholesky,syrk,18432,512,37486592,1000000,630,69798534,11139360264,3827730377,908142059,123262913,93579647,140887136,1969829,11284762860
cholesky,gemm,18432,512,37486592,1000000,7140,765387958,223619771286,72159307315,14328182941,1861311468,1227894261,2359413000,3286093,240514527120
cholesky,potrf,18432,512,37486592,4000000,36,2074302,601394903,225271786,61531267,13919761,3925959,5127755,128122,287239680
cholesky,trsm,18432,512,37486592,4000000,630,39928267,25336714225,10667406132,3771461991,1259783768,84379298,117884195,7926529,12931107840
cholesky,syrk,18432,512,37486592,4000000,630,68336505,11139354874,4065310763,1146852166,118327978,89516985,137701265,3158132,11284762860
cholesky,gemm,18432,512,37486592,4000000,7140,760011110,223619667986,73869620972,16037937554,1829126523,1228444335,2353399239,5711664,240514527120
cholesky,potrf,18432,1024,37486592,1000000,18,4477187,1656436403,616144237,166853065,49285362,7082655,12440912,206778,979808256
cholesky,trsm,18432,1024,37486592,1000000,153,50866665,34169673633,13468805317,4288234521,1371528946,106105456,189648118,2190771,22854841344
cholesky,syrk,18432,1024,37486592,1000000,153,77734432,19949422326,6328583710,1210430452,120676052,95238335,197635911,1978827,21246838578
cholesky,gemm,18432,1024,37486592,1000000,816,520656189,199417772360,60898092328,10150712988,879847349,622809402,1680548656,3711354,219685063872
cholesky,potrf,18432,1024,37486592,4000000,18,4604310,1656435532,630462937,182786509,49134896,6702343,12114670,364123,979808256
cholesky,trsm,18432,1024,37486592,4000000,153,47734079,34169671796,13544740271,4388574141,1365417177,95552099,183616717,6456642,22854841344
cholesky,syrk,18432,1024,37486592,4000000,153,75965608,19949420875,6588620799,1473313958,115747585,86059614,192406704,5578111,21246838578
cholesky,gemm,18432,1024,37486592,4000000,816,491566805,199417723794,62042905632,11305458818,861381286,615068722,1677319731,7277597,219685063872
cholesky,potrf,18432,2048,37486592,1000000,9,10096583,4934480803,1853447938,531835027,158362242,17232639,32402754,330729,3570452064
cholesky,trsm,18432,2048,37486592,1000000,36,82837962,49522243194,17869984452,4830359941,1386422377,120485666,291617872,1683318,40887263232
cholesky,syrk,18432,2048,37486592,1000000,36,98889131,35986016202,11058327418,1899057431,168623488,109309144,319507988,1758571,39381000264
cholesky,gemm,18432,2048,37486592,1000000,84,389645820,162318760295,48790689166,7653329701,622961986,351156720,1270914097,1064764,180917109072
cholesky,potrf,18432,2048,37486592,4000000,9,9657411,4934483253,1891312257,572878958,158596677,15706425,31485951,704909,3570452064
cholesky,trsm,18432,2048,37486592,4000000,36,83736052,49522240264,18073674529,5069452269,1379338513,112304454,287260812,4945177,40887263232
