algorithm,task,matrix_size,tile_size,l3_cache_size,frequency,weight,PAPI_L3_TCM,PAPI_TOT_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_BR_MSP,
dpoinv,trtri,12000,900,31457280,1200000,14,105905,1113853580,146351790,432101149,349017,
dpoinv,lauum,12000,900,31457280,1200000,14,90806,937660060,105535845,340511274,219054,
dpoinv,trmm,12000,900,31457280,1200000,91,4734085,15008326757,1163574267,4891088173,2050182,
dpoinv,potrf,12000,900,31457280,2301000,14,61169,1040011076,93879528,365643428,216452,
dpoinv,trsm,12000,900,31457280,2301000,273,5645404,48555283217,4024291160,16300010062,6051458,
dpoinv,syrk,12000,900,31457280,2301000,182,2662875,32599554646,3132410991,11275965769,842512,
dpoinv,gemm,12000,900,31457280,2301000,1092,62734521,331508641769,20959648148,103815990706,4041703,
dpoinv,trtri,12000,900,31457280,2301000,14,113163,1113853531,174351989,460533186,365829,
dpoinv,lauum,12000,900,31457280,2301000,14,93465,937659991,127731604,362861422,217997,
dpoinv,trmm,12000,900,31457280,2301000,91,4718167,15008326188,1508001381,5235707287,2053798,
dpoinv,potrf,12000,1000,31457280,1200000,12,61710,1281126636,100565419,433604570,254844,
dpoinv,trsm,12000,1000,31457280,1200000,198,5464471,53175618451,3391875791,16813741125,6266119,
dpoinv,syrk,12000,1000,31457280,1200000,132,3820501,36185024423,3164405671,12192339401,765688,
dpoinv,gemm,12000,1000,31457280,1200000,660,56740634,318630409718,15103038375,94675007956,3022911,
dpoinv,trtri,12000,1000,31457280,1200000,12,101090,1327163849,166551580,504788684,387281,
dpoinv,lauum,12000,1000,31457280,1200000,12,89050,1164560786,125845875,417267947,272913,
dpoinv,trmm,12000,1000,31457280,1200000,66,4895981,16867052150,1226874965,5410098660,1986331,
dpoinv,potrf,12000,1000,31457280,2301000,12,61457,1281125639,114137060,447425528,268408,
dpoinv,trsm,12000,1000,31457280,2301000,198,5343316,53175616423,4055268405,17482744899,6315200,
dpoinv,syrk,12000,1000,31457280,2301000,132,3753231,36185022952,3473280819,12503557872,792995,
dpoinv,gemm,12000,1000,31457280,2301000,660,57764719,318630398346,18708120456,98301576512,3077242,
dpoinv,trtri,12000,1000,31457280,2301000,12,100413,1327163791,197130506,535648772,396294,
dpoinv,lauum,12000,1000,31457280,2301000,12,93251,1164560658,150788288,442016111,243136,
dpoinv,trmm,12000,1000,31457280,2301000,66,4833695,16867051512,1564166812,5747432724,1986586,
dpoinv,potrf,12000,1100,31457280,1200000,11,67234,1470655881,113767204,493529752,242444,
dpoinv,trsm,12000,1100,31457280,1200000,165,5578580,57261404644,3570699747,18007953797,6006019,
dpoinv,syrk,12000,1100,31457280,1200000,110,4979843,38732008487,3262342125,12932038404,887458,
dpoinv,gemm,12000,1100,31457280,1200000,495,53515175,311522644090,14998649001,92974263411,14046102,
dpoinv,trtri,12000,1100,31457280,1200000,11,100442,1551630336,189205219,584596408,489758,
